Window Clock,Alert Level,Alert Type,Alert Info,Alert Mode,Left_SidewalkX(Filterd),Left_SidewalkX,Left_Sidewalk_END_Y,Left_State,Right_SidewalkX(Filterd),Right_SidewalkX,Right_Sidewalk_END_Y,Right_State,ItemID[0],AmpData[0],FrequencyData[0],EstPosX[0],EstPosY[0],EstVelX[0],EstVelY[0],Moving State,Number of Elements,Warning Flag,X Edge Left[0],X Edge Right[0],Y Edge Front[0],Y Edge Rear[0],-,ItemID[1],AmpData[1],FrequencyData[1],EstPosX[1],EstPosY[1],EstVelX[1],EstVelY[1],Moving State,Number of Elements,Warning Flag,X Edge Left[1],X Edge Right[1],Y Edge Front[1],Y Edge Rear[1],-,ItemID[2],AmpData[2],FrequencyData[2],EstPosX[2],EstPosY[2],EstVelX[2],EstVelY[2],Moving State,Number of Elements,Warning Flag,X Edge Left[2],X Edge Right[2],Y Edge Front[2],Y Edge Rear[2],-,ItemID[3],AmpData[3],FrequencyData[3],EstPosX[3],EstPosY[3],EstVelX[3],EstVelY[3],Moving State,Number of Elements,Warning Flag,X Edge Left[3],X Edge Right[3],Y Edge Front[3],Y Edge Rear[3],-,ItemID[4],AmpData[4],FrequencyData[4],EstPosX[4],EstPosY[4],EstVelX[4],EstVelY[4],Moving State,Number of Elements,Warning Flag,X Edge Left[4],X Edge Right[4],Y Edge Front[4],Y Edge Rear[4],-,ItemID[5],AmpData[5],FrequencyData[5],EstPosX[5],EstPosY[5],EstVelX[5],EstVelY[5],Moving State,Number of Elements,Warning Flag,X Edge Left[5],X Edge Right[5],Y Edge Front[5],Y Edge Rear[5],-,ItemID[6],AmpData[6],FrequencyData[6],EstPosX[6],EstPosY[6],EstVelX[6],EstVelY[6],Moving State,Number of Elements,Warning Flag,X Edge Left[6],X Edge Right[6],Y Edge Front[6],Y Edge Rear[6],-,ItemID[7],AmpData[7],FrequencyData[7],EstPosX[7],EstPosY[7],EstVelX[7],EstVelY[7],Moving State,Number of Elements,Warning Flag,X Edge Left[7],X Edge Right[7],Y Edge Front[7],Y Edge Rear[7],-,ItemID[8],AmpData[8],FrequencyData[8],EstPosX[8],EstPosY[8],EstVelX[8],EstVelY[8],Moving State,Number of Elements,Warning Flag,X Edge Left[8],X Edge Right[8],Y Edge Front[8],Y Edge Rear[8],-,ItemID[9],AmpData[9],FrequencyData[9],EstPosX[9],EstPosY[9],EstVelX[9],EstVelY[9],Moving State,Number of Elements,Warning Flag,X Edge Left[9],X Edge Right[9],Y Edge Front[9],Y Edge Rear[9],-
15320,0,0,0,5,0,,,,0,,,,3,6,0,-1.625,31.0469,0.0625,-1.25,1,0,0,-2.375,-0.75,31.7969,30.2969,,4,8,0,0.15625,31.2969,-0.1875,-1.25,1,0,0,-0.921875,1,32.0469,30.5469,,5,12,0,2.65625,43.3594,0,-1.25,1,0,0,0.65625,4.46875,44.3125,42.3906,,8,5,0,3.14063,27.875,0.8125,0.75,1,0,0,2.42188,4,28.5313,27,
15360,0,0,0,5,0,,,,0,,,,3,6,0,-1.625,30.9844,0.0625,-1.25,1,0,0,-2.375,-0.734375,31.7344,30.2344,,4,8,0,0.15625,31.25,-0.1875,-1.25,1,0,0,-0.921875,1.01563,32,30.5,,5,12,0,2.65625,43.3125,0,-1.25,1,0,0,0.609375,4.5,44.2813,42.3281,,8,5,0,3.17188,27.9063,0.8125,0.75,1,0,0,2.46875,4.03125,28.5625,27.0469,
15400,0,0,0,5,0,,,,0,,,,3,6,0,-1.625,30.9375,0.0625,-1.25,1,0,0,-2.375,-0.71875,31.6875,30.1875,,4,8,0,0.140625,31.1875,-0.1875,-1.25,1,0,0,-0.90625,1.01563,31.9375,30.4375,,5,12,0,2.65625,43.25,0,-1.25,1,0,0,0.546875,4.53125,44.2344,42.2656,,8,7,0,3.21875,27.9375,0.8125,0.75,1,0,0,2.51563,4.07813,28.6094,27.0625,
15440,0,0,0,5,0,,,,0,,,,3,6,0,-1.625,30.8906,0.0625,-1.25,1,0,0,-2.375,-0.6875,31.6406,30.1406,,4,8,0,0.140625,31.1406,-0.1875,-1.25,1,0,0,-0.90625,1.01563,31.8906,30.3906,,5,12,0,2.65625,43.2031,0,-1.25,1,0,0,0.5,4.5625,44.2031,42.2031,,8,10,0,3.1875,27.9844,0.75,0.8125,1,0,0,2.4375,4.01563,28.6406,27.1406,
15480,0,0,0,5,0,,,,0,,,,3,6,0,-1.625,30.8438,0.0625,-1.25,1,0,0,-2.375,-0.671875,31.5938,30.0938,,4,5,0,0.375,31.0625,-0.1875,-1.25,1,0,0,-0.59375,1.25,31.8594,30.2656,,5,12,0,2.65625,43.1563,0,-1.25,1,0,0,0.453125,4.59375,44.1563,42.1563,,8,5,0,3.26563,28.0156,0.75,0.8125,1,0,0,2.5625,4.10938,28.7188,27.2188,
15520,0,0,0,5,0,,,,0,,,,3,6,0,-2.39063,31.0938,0.0625,-1,1,0,0,-3.21875,-1.53125,31.8438,30.3438,,4,8,0,0.328125,31.0313,-0.1875,-1.25,1,0,0,-0.640625,1.21875,31.875,30.1875,,5,12,0,2.65625,43.1094,0,-1.25,1,0,0,0.40625,4.60938,44.1094,42.0938,,8,6,0,3.1875,28.0938,0.75,0.875,1,0,0,2.45313,4.03125,28.8281,27.3281,
15560,0,0,0,5,0,,,,0,,,,3,5,0,-2.60938,31.3281,-0.1875,-0.75,1,0,0,-3.5,-1.82813,32.0781,30.5781,,4,9,0,0.1875,31.0156,-0.1875,-1.1875,1,0,0,-0.796875,1.09375,31.875,30.1406,,5,12,0,2.65625,43.0469,0,-1.25,1,0,0,0.359375,4.64063,44.0781,42.0313,,8,5,0,3.09375,28.1875,0.75,0.9375,1,0,0,2.34375,3.90625,28.9531,27.4531,
15600,0,0,0,5,0,,,,0,,,,3,11,0,-2.67188,31.5313,-0.1875,-0.5,1,0,0,-3.57813,-1.90625,32.2813,30.7813,,4,9,0,0.109375,31,-0.3125,-1.1875,1,0,0,-0.890625,1.01563,31.8594,30.1406,,5,12,0,2.65625,43,0,-1.25,1,0,0,0.328125,4.65625,44.0313,41.9688,,8,8,0,3.04688,28.2344,0.75,0.9375,1,0,0,2.23438,3.84375,29.0156,27.5,
15640,0,0,0,5,0,,,,0,,,,3,9,0,-2.73438,31.7188,-0.1875,-0.25,1,0,0,-3.6875,-1.9375,32.4688,30.9688,,4,9,0,0.046875,31.0156,-0.375,-1.125,1,0,0,-0.984375,0.9375,31.875,30.1406,,5,12,0,2.65625,42.9531,0,-1.25,1,0,0,0.28125,4.6875,43.9844,41.9219,,8,8,0,3.01563,28.2656,0.75,0.9375,1,0,0,2.20313,3.79688,29.0625,27.5156,
15680,0,0,0,5,0,,,,0,,,,3,6,0,-2.6875,31.9063,-0.1875,0,1,0,0,-3.64063,-1.89063,32.6563,31.1563,,4,7,0,-0.0625,31.0156,-0.375,-1.0625,1,0,0,-1.09375,0.796875,31.875,30.1719,,5,5,0,2.34375,42.9531,0,-1.1875,1,0,0,-0.03125,4.25,43.9531,41.9375,,8,10,0,2.92188,28.2813,0.75,0.875,1,0,0,2.10938,3.67188,29.0469,27.5313,
15720,0,0,0,5,0,,,,0,,,,3,6,0,-2.70313,31.9063,-0.1875,0,1,0,0,-3.65625,-1.89063,32.6563,31.1563,,4,5,0,-0.109375,31.0469,-0.375,-0.9375,1,0,0,-1.10938,0.703125,31.875,30.2188,,5,5,0,2.34375,42.9063,0,-1.1875,1,0,0,-0.03125,4.125,43.8906,41.9063,,8,10,0,2.92188,28.3125,0.6875,0.875,1,0,0,2.125,3.65625,29.0625,27.5625,
15760,0,0,0,5,0,,,,0,,,,3,6,0,-2.70313,31.9063,-0.1875,0,1,0,0,-3.67188,-1.89063,32.6563,31.1563,,4,5,0,-0.109375,31.0625,-0.375,-0.875,1,0,0,-1.09375,0.703125,31.8594,30.2656,,5,9,0,1.90625,42.8438,0,-1.25,1,0,0,-0.46875,3.59375,43.8281,41.8594,,8,12,0,2.9375,28.3594,0.625,0.875,1,0,0,2.14063,3.65625,29.1094,27.6094,
15800,0,0,0,5,0,,,,0,,,,3,6,0,-2.71875,31.9063,-0.1875,0,1,0,0,-3.6875,-1.89063,32.6563,31.1563,,4,5,0,-0.125,31.0313,-0.375,-0.875,1,0,0,-1.07813,0.6875,31.7969,30.2656,,5,15,0,1.76563,42.8125,0,-1.1875,1,0,0,-0.59375,3.375,43.7813,41.8438,,8,7,0,2.98438,28.4063,0.6875,0.9375,1,0,0,2.20313,3.70313,29.1719,27.6563,
15840,0,0,0,5,0,,,,0,,,,3,6,0,-2.71875,31.9063,-0.1875,0,1,0,0,-3.6875,-1.90625,32.6563,31.1563,,4,5,0,-0.140625,31,-0.375,-0.875,1,0,0,-1.07813,0.671875,31.75,30.25,,5,15,0,1.6875,42.7656,-0.125,-1.1875,1,0,0,-0.625,3.21875,43.7188,41.7969,,8,10,0,2.79688,28.4688,0.6875,0.9375,1,0,0,1.96875,3.5,29.2344,27.7344,
15880,0,0,0,5,0,,,,0,,,,3,6,0,-2.73438,31.9063,-0.1875,0,1,0,0,-3.70313,-1.90625,32.6563,31.1563,,4,7,0,-0.09375,30.9531,-0.375,-0.875,1,0,0,-1.03125,0.765625,31.7188,30.2031,,5,15,0,1.625,42.7188,-0.1875,-1.1875,1,0,0,-0.65625,3.09375,43.6719,41.7656,,8,5,0,2.9375,28.5,0.6875,0.9375,1,0,0,2.15625,3.65625,29.2813,27.7813,
15920,0,0,0,5,0,,,,0,,,,3,6,0,-2.73438,31.9063,-0.1875,0,1,0,0,-3.71875,-1.90625,32.6563,31.1563,,4,11,0,-0.109375,30.9063,-0.375,-0.875,1,0,0,-1.03125,0.75,31.6563,30.1563,,5,15,0,1.46875,42.6406,-0.1875,-1.25,1,0,0,-0.828125,2.875,43.5938,41.6875,,8,5,0,2.95313,28.5313,0.6875,0.9375,1,0,0,2.21875,3.71875,29.3281,27.8281,
15960,0,0,0,5,0,,,,0,,,,3,6,0,-2.46875,32.0469,-0.1875,0.125,1,0,0,-3.40625,-1.60938,32.7969,31.2969,,4,7,0,-0.0625,30.875,-0.375,-0.875,1,0,0,-1,0.8125,31.625,30.1094,,5,15,0,1.375,42.5469,-0.3125,-1.3125,1,0,0,-0.890625,2.75,43.4844,41.5938,,8,5,0,2.98438,28.5781,0.6875,0.9375,1,0,0,2.28125,3.78125,29.375,27.875,
16000,0,0,0,5,0,,,,0,,,,3,6,0,-2.375,32.1719,-0.0625,0.3125,1,0,0,-3.26563,-1.5,32.9219,31.4219,,4,9,0,-0.03125,30.7969,-0.3125,-0.9375,1,0,0,-0.96875,0.875,31.5781,30.0156,,5,15,0,1.28125,42.4531,-0.4375,-1.375,1,0,0,-0.96875,2.57813,43.3906,41.5313,,8,5,0,3.01563,28.6094,0.6875,0.9375,1,0,0,2.35938,3.85938,29.4219,27.9219,
16040,0,0,0,5,0,,,,0,,,,3,12,0,-2.32813,32.2813,-0.0625,0.375,1,0,0,-3.21875,-1.42188,33.0313,31.5313,,4,10,0,0.03125,30.75,-0.3125,-1,1,0,0,-0.890625,0.9375,31.5,29.9844,,5,15,0,1.17188,42.375,-0.5625,-1.375,1,0,0,-1.04688,2.42188,43.2969,41.4688,,8,5,0,3.04688,28.6563,0.6875,0.9375,1,0,0,2.42188,3.92188,29.4688,27.9688,
16080,0,0,0,5,0,,,,0,,,,3,11,0,-2.34375,32.375,-0.0625,0.5,1,0,0,-3.21875,-1.42188,33.125,31.625,,4,11,0,0.03125,30.6719,-0.3125,-1,1,0,0,-0.890625,0.9375,31.4219,29.9219,,5,15,0,1.10938,42.2969,-0.625,-1.4375,1,0,0,-1.10938,2.29688,43.1875,41.3906,,8,5,0,3.0625,28.6875,0.6875,0.9375,1,0,0,2.48438,3.98438,29.5156,28.0156,
16120,0,0,0,5,0,,,,0,,,,3,9,0,-2.35938,32.4844,-0.0625,0.625,1,0,0,-3.26563,-1.42188,33.2344,31.7344,,4,12,0,-0.015625,30.625,-0.3125,-1,1,0,0,-0.953125,0.90625,31.375,29.875,,5,12,0,1.07813,42.2188,-0.625,-1.5,1,0,0,-1.10938,2.21875,43.0938,41.3281,,8,5,0,3.09375,28.7344,0.6875,0.9375,1,0,0,2.54688,4.04688,29.5625,28.0625,
16160,0,0,0,5,0,,,,0,,,,3,9,0,-2.35938,32.5,-0.0625,0.625,1,0,0,-3.28125,-1.40625,33.25,31.75,,4,15,0,-0.171875,30.5625,-0.3125,-1.0625,1,0,0,-1.14063,0.765625,31.3281,29.8125,,5,6,0,1,42.1406,-0.6875,-1.5,1,0,0,-1.15625,2.10938,43.0313,41.2656,,8,6,0,2.84375,28.7969,0.6875,1,1,0,0,2.23438,3.73438,29.625,28.125,
16200,0,0,0,5,0,,,,0,,,,3,7,0,-2.35938,32.6406,-0.0625,0.75,1,0,0,-3.29688,-1.39063,33.4063,31.8906,,4,15,0,-0.21875,30.5,-0.375,-1.0625,1,0,0,-1.23438,0.703125,31.2656,29.75,,5,6,0,0.984375,42.0781,-0.6875,-1.5,1,0,0,-1.17188,2.03125,42.9688,41.2031,,8,5,0,2.76563,28.8594,0.5625,1,1,0,0,2.125,3.625,29.6875,28.1875,
16240,0,0,0,5,0,,,,0,,,,3,7,0,-2.375,32.6719,-0.0625,0.75,1,0,0,-3.3125,-1.375,33.4375,31.9063,,4,13,0,-0.296875,30.4531,-0.375,-1.125,1,0,0,-1.32813,0.59375,31.2031,29.7031,,5,11,0,1.01563,41.9063,-0.6875,-1.6875,1,0,0,-1.03125,2.0625,42.7656,41.0313,,8,5,0,2.78125,28.9063,0.5625,1,1,0,0,2.125,3.625,29.7188,28.2188,
16280,0,0,0,5,0,,,,0,,,,3,7,0,-2.375,32.7031,-0.0625,0.75,1,0,0,-3.32813,-1.35938,33.4844,31.9375,,4,9,0,-0.34375,30.4063,-0.4375,-1.125,1,0,0,-1.40625,0.53125,31.1719,29.625,,5,7,0,1.04688,41.7188,-0.6875,-1.875,1,0,0,-0.921875,2.10938,42.5781,40.8438,,8,6,0,2.92188,28.9219,0.6875,1,1,0,0,2.26563,3.76563,29.75,28.25,
16320,0,0,0,5,0,,,,0,,,,3,7,0,-2.375,32.7344,-0.0625,0.75,1,0,0,-3.32813,-1.35938,33.5156,31.9531,,4,9,0,-0.359375,30.3594,-0.4375,-1.125,1,0,0,-1.4375,0.484375,31.1406,29.5625,,5,7,0,1.0625,41.5469,-0.6875,-2.0625,1,0,0,-0.4375,2.54688,42.3594,40.6094,,8,8,0,2.98438,28.9375,0.75,0.9375,1,0,0,2.34375,3.85938,29.7813,28.2813,
16360,0,0,0,5,0,,,,0,,,,3,7,0,-2.375,32.7656,-0.0625,0.75,1,0,0,-3.34375,-1.34375,33.5625,31.9844,,4,9,0,-0.390625,30.3125,-0.4375,-1.125,1,0,0,-1.48438,0.4375,31.125,29.5,,5,7,0,1.0625,41.375,-0.625,-2.1875,1,0,0,-0.40625,2.53125,42.1563,40.4063,,8,7,0,3.0625,28.9375,0.75,0.9375,1,0,0,2.42188,3.9375,29.7969,28.2969,
16400,0,0,0,5,0,,,,0,,,,3,7,0,-2.39063,32.7969,-0.0625,0.75,1,0,0,-3.35938,-1.32813,33.5938,32,,4,6,0,-0.34375,30.3281,-0.375,-1,1,0,0,-1.42188,0.515625,31.1406,29.5156,,5,7,0,1.0625,41.2188,-0.5625,-2.25,1,0,0,-0.390625,2.51563,41.9688,40.2188,,8,6,0,3.10938,28.9531,0.8125,0.875,1,0,0,2.45313,3.98438,29.8125,28.3125,
16440,0,0,0,5,0,,,,0,,,,3,7,0,-2.39063,32.8281,-0.0625,0.75,1,0,0,-3.35938,-1.32813,33.625,32.0313,,4,6,0,-0.359375,30.2969,-0.375,-1,1,0,0,-1.40625,0.546875,31.1094,29.4688,,5,7,0,1.04688,41.1406,-0.5625,-2.25,1,0,0,-0.390625,2.46875,41.8438,40.0938,,8,6,0,3.14063,28.9844,0.8125,0.875,1,0,0,2.48438,4.01563,29.8594,28.3594,
16480,0,0,0,5,0,,,,0,,,,3,7,0,-2.39063,32.8594,-0.0625,0.75,1,0,0,-3.375,-1.3125,33.6563,32.0625,,4,6,0,-0.375,30.25,-0.375,-1,1,0,0,-1.40625,0.5625,31.0625,29.4219,,5,7,0,1.01563,41.0469,-0.5625,-2.25,1,0,0,-0.390625,2.42188,41.7344,39.9688,,8,6,0,3.17188,29.0156,0.8125,0.875,1,0,0,2.51563,4.03125,29.9063,28.4063,
16520,0,0,0,5,0,,,,0,,,,3,7,0,-2.39063,32.8906,-0.0625,0.75,1,0,0,-3.375,-1.3125,33.7031,32.0938,,4,6,0,-0.390625,30.2031,-0.375,-1,1,0,0,-1.39063,0.578125,31.0313,29.375,,5,7,0,1,40.9531,-0.5625,-2.25,1,0,0,-0.390625,2.375,41.6094,39.8438,,8,6,0,3.20313,29.0625,0.8125,0.875,1,0,0,2.54688,4.0625,29.9531,28.4531,
16560,0,0,0,5,0,,,,0,,,,3,6,0,-2.51563,33.0313,-0.0625,0.875,1,0,0,-3.5,-1.4375,33.8125,32.25,,4,6,0,-0.40625,30.1563,-0.375,-1,1,0,0,-1.39063,0.59375,30.9844,29.3281,,5,7,0,0.96875,40.8594,-0.5625,-2.25,1,0,0,-0.390625,2.34375,41.5,39.7344,,8,6,0,3.23438,29.0938,0.8125,0.875,1,0,0,2.57813,4.09375,30,28.5,
16600,0,0,0,5,0,,,,0,,,,3,8,0,-2.57813,33.1563,-0.125,0.9375,1,0,0,-3.57813,-1.51563,33.9063,32.3906,,4,6,0,-0.421875,30.125,-0.375,-1,1,0,0,-1.39063,0.609375,30.9531,29.2813,,5,15,0,1,40.7188,-0.5,-2.3125,1,0,0,-0.359375,2.34375,41.3594,39.5781,,8,6,0,3.26563,29.125,0.8125,0.875,1,0,0,2.60938,4.125,30.0469,28.5469,
16640,0,0,0,5,0,,,,0,,,,3,7,0,-2.60938,33.25,-0.125,1,1,0,0,-3.625,-1.5625,34,32.5,,4,6,0,-0.4375,30.0781,-0.375,-1,1,0,0,-1.39063,0.625,30.9063,29.2344,,5,13,0,1.10938,40.5938,-0.5,-2.375,1,0,0,-0.21875,2.4375,41.2344,39.4531,,8,6,0,3.29688,29.1563,0.8125,0.875,1,0,0,2.64063,4.14063,30.0781,28.5781,
16680,0,0,0,5,0,,,,0,,,,3,7,0,-2.57813,33.3594,-0.125,1.0625,1,0,0,-3.60938,-1.5,34.1094,32.6094,,4,6,0,-0.453125,30.0313,-0.375,-1,1,0,0,-1.39063,0.640625,30.875,29.1875,,5,15,0,1.17188,40.4688,-0.5,-2.4375,1,0,0,-0.15625,2.48438,41.125,39.3125,,8,6,0,3.32813,29.2031,0.8125,0.875,1,0,0,2.67188,4.17188,30.125,28.625,
16720,0,0,0,5,0,,,,0,,,,3,5,0,-2.65625,33.4531,-0.125,1.125,1,0,0,-3.70313,-1.60938,34.2031,32.7031,,4,6,0,-0.46875,29.9844,-0.375,-1,1,0,0,-1.39063,0.65625,30.8594,29.1719,,5,15,0,1.17188,40.3281,-0.4375,-2.5,1,0,0,-0.140625,2.46875,41,39.1719,,8,6,0,3.35938,29.2344,0.8125,0.875,1,0,0,2.70313,4.20313,30.1719,28.6719,
16760,0,0,0,5,0,,,,0,,,,3,5,0,-2.65625,33.5,-0.125,1.125,1,0,0,-3.71875,-1.64063,34.25,32.75,,4,6,0,-0.625,29.9844,-0.375,-1,1,0,0,-1.5625,0.453125,30.8125,29.1406,,5,15,0,1.17188,40.1875,-0.4375,-2.5625,1,0,0,-0.109375,2.46875,40.875,39.0156,,8,6,0,3.39063,29.2656,0.8125,0.875,1,0,0,2.73438,4.23438,30.2188,28.7188,
16800,0,0,0,5,0,,,,0,,,,3,5,0,-2.67188,33.5469,-0.125,1.125,1,0,0,-3.73438,-1.67188,34.2969,32.7969,,4,6,0,-0.640625,29.9375,-0.375,-1,1,0,0,-1.57813,0.421875,30.7656,29.125,,5,15,0,1.14063,40.0625,-0.4375,-2.5625,1,0,0,-0.140625,2.4375,40.75,38.9063,,8,6,0,3.42188,29.2969,0.8125,0.875,1,0,0,2.76563,4.26563,30.25,28.75,
16840,0,0,0,5,0,,,,0,,,,3,5,0,-2.67188,33.5938,-0.125,1.125,1,0,0,-3.75,-1.70313,34.3438,32.8438,,4,5,0,-0.921875,29.875,-0.375,-1,1,0,0,-1.85938,0.078125,30.6875,29.0781,,5,15,0,1.14063,39.9219,-0.4375,-2.625,1,0,0,-0.140625,2.42188,40.625,38.7656,,8,6,0,3.45313,29.3438,0.8125,0.875,1,0,0,2.79688,4.29688,30.2969,28.7969,
16880,0,0,0,5,0,,,,0,,,,3,5,0,-2.6875,33.6406,-0.125,1.125,1,0,0,-3.76563,-1.73438,34.3906,32.8906,,4,6,0,-1,29.8125,-0.4375,-1.0625,1,0,0,-1.96875,-0.078125,30.625,29.0313,,5,15,0,1.125,39.8125,-0.4375,-2.625,1,0,0,-0.15625,2.39063,40.5313,38.6563,,8,6,0,3.48438,29.375,0.8125,0.875,1,0,0,2.82813,4.32813,30.3438,28.8438,
16920,0,0,0,5,0,,,,0,,,,3,5,0,-2.6875,33.6875,-0.125,1.125,1,0,0,-3.78125,-1.76563,34.4375,32.9375,,4,6,0,-1.01563,29.7188,-0.4375,-1.125,1,0,0,-1.96875,-0.09375,30.5,28.9219,,5,14,0,1.125,39.6719,-0.4375,-2.6875,1,0,0,-0.140625,2.375,40.4219,38.5313,,8,6,0,3.51563,29.4063,0.8125,0.875,1,0,0,2.85938,4.35938,30.375,28.875,
16960,0,0,0,5,0,,,,0,,,,3,5,0,-2.70313,33.7344,-0.125,1.125,1,0,0,-3.79688,-1.78125,34.4844,32.9844,,4,6,0,-1.04688,29.6563,-0.5,-1.125,1,0,0,-2,-0.140625,30.4531,28.8594,,5,11,0,0.984375,39.5781,-0.4375,-2.6875,1,0,0,-0.25,2.20313,40.3281,38.4219,,8,6,0,3.54688,29.4375,0.8125,0.875,1,0,0,2.89063,4.39063,30.4219,28.9219,
17000,0,0,0,5,0,,,,0,,,,3,5,0,-2.70313,33.7813,-0.125,1.125,1,0,0,-3.8125,-1.8125,34.5313,33.0313,,4,5,0,-1.07813,29.625,-0.5,-1.125,1,0,0,-2.01563,-0.171875,30.4063,28.8125,,5,7,0,0.90625,39.4531,-0.5,-2.6875,1,0,0,-0.296875,2.10938,40.2188,38.3125,,8,6,0,3.57813,29.4844,0.8125,0.875,1,0,0,2.92188,4.42188,30.4531,28.9531,
17040,0,0,0,5,0,,,,0,,,,3,5,0,-2.71875,33.8281,-0.125,1.125,1,0,0,-3.82813,-1.84375,34.5781,33.0781,,4,5,0,-1.09375,29.5781,-0.5,-1.125,1,0,0,-2.03125,-0.203125,30.375,28.7813,,5,7,0,0.796875,39.3594,-0.625,-2.6875,1,0,0,-0.375,1.96875,40.125,38.2188,,8,6,0,3.60938,29.5156,0.8125,0.875,1,0,0,2.95313,4.45313,30.5,29,
17080,0,0,0,5,0,,,,0,,,,3,5,0,-2.71875,33.875,-0.125,1.125,1,0,0,-3.84375,-1.85938,34.625,33.125,,4,5,0,-0.96875,29.5156,-0.25,-1.125,1,0,0,-1.84375,-0.046875,30.2969,28.7188,,5,6,0,0.71875,39.2344,-0.75,-2.6875,1,0,0,-0.4375,1.85938,40.0156,38.0781,,8,6,0,3.64063,29.5469,0.8125,0.875,1,0,0,2.98438,4.48438,30.5313,29.0313,
17120,0,0,0,5,0,,,,0,,,,3,5,0,-2.73438,33.9219,-0.125,1.125,1,0,0,-3.85938,-1.89063,34.6719,33.1719,,4,5,0,-0.984375,29.4688,-0.25,-1.125,1,0,0,-1.79688,-0.015625,30.2344,28.6719,,5,9,0,0.578125,39.0938,-0.75,-2.75,1,0,0,-0.578125,1.73438,39.8906,37.9375,,8,6,0,3.67188,29.5781,0.8125,0.875,1,0,0,3.01563,4.51563,30.5781,29.0781,
17160,0,0,0,5,0,,,,0,,,,3,5,0,-2.73438,33.9688,-0.125,1.125,1,0,0,-3.875,-1.90625,34.7188,33.2188,,4,7,0,-0.953125,29.4219,-0.25,-1.125,1,0,0,-1.75,0.046875,30.2188,28.6094,,5,11,0,0.546875,38.9531,-0.75,-2.8125,1,0,0,-0.609375,1.70313,39.7344,37.7969,,8,6,0,3.70313,29.625,0.8125,0.875,1,0,0,3.04688,4.54688,30.6094,29.1094,
17200,0,0,0,5,0,,,,0,,,,3,5,0,-2.75,34.0156,-0.125,1.125,1,0,0,-3.89063,-1.9375,34.7656,33.2656,,4,8,0,-0.9375,29.3906,-0.25,-1.125,1,0,0,-1.73438,0.09375,30.1875,28.5469,,5,6,0,0.453125,38.8125,-0.875,-2.875,1,0,0,-0.6875,1.57813,39.625,37.6563,,8,5,0,3.60938,29.6094,0.6875,0.875,1,0,0,2.95313,4.45313,30.5781,29.0781,
17240,0,0,0,5,0,,,,0,,,,3,5,0,-2.75,34.0625,-0.125,1.125,1,0,0,-3.90625,-1.95313,34.8125,33.3125,,4,9,0,-0.8125,29.3438,-0.25,-1.125,1,0,0,-1.59375,0.28125,30.1875,28.5,,5,6,0,0.40625,38.6875,-0.875,-2.875,1,0,0,-0.703125,1.53125,39.5313,37.5469,,8,8,0,3.57813,29.6719,0.625,0.875,1,0,0,2.89063,4.39063,30.6563,29.1563,
17280,0,0,0,5,0,,,,0,,,,3,5,0,-2.76563,34.1094,-0.125,1.125,1,0,0,-3.92188,-1.96875,34.8594,33.3594,,4,9,0,-0.703125,29.3281,-0.0625,-1.0625,1,0,0,-1.5,0.4375,30.1875,28.4688,,5,6,0,0.375,38.5781,-0.875,-2.875,1,0,0,-0.734375,1.48438,39.4531,37.4375,,8,6,0,3.53125,29.7344,0.5625,0.875,1,0,0,2.82813,4.32813,30.4844,28.9844,
17320,0,0,0,5,0,,,,0,,,,3,5,0,-2.76563,34.1563,-0.125,1.125,1,0,0,-3.9375,-1.98438,34.9063,33.4063,,4,9,0,-0.71875,29.2813,-0.0625,-1.0625,1,0,0,-1.51563,0.484375,30.1563,28.4063,,5,6,0,0.34375,38.4688,-0.875,-2.875,1,0,0,-0.75,1.4375,39.3594,37.3281,,8,7,0,3.5,29.7656,0.4375,0.875,1,0,0,2.78125,4.28125,30.5313,29.0313,
17360,0,0,0,5,0,,,,0,,,,3,5,0,-2.78125,34.2031,-0.125,1.125,1,0,0,-3.95313,-2.01563,34.9531,33.4531,,4,9,0,-0.71875,29.25,-0.0625,-1.0625,1,0,0,-1.51563,0.53125,30.1406,28.3438,,5,12,0,0.453125,38.3125,-0.875,-2.9375,1,0,0,-0.640625,1.54688,39.1875,37.1719,,8,10,0,3.46875,29.7813,0.375,0.875,1,0,0,2.75,4.25,30.5469,29.0469,
17400,0,0,0,5,0,,,,0,,,,3,5,0,-2.78125,34.25,-0.125,1.125,1,0,0,-3.95313,-2.03125,35,33.5,,4,9,0,-0.71875,29.2031,-0.0625,-1.0625,1,0,0,-1.53125,0.578125,30.1094,28.2969,,5,15,0,0.484375,38.1563,-0.75,-2.9375,1,0,0,-0.625,1.57813,39.0469,37.0313,,8,10,0,3.26563,29.8125,0.375,0.875,1,0,0,2.51563,4.04688,30.5938,29.0938,
17440,0,0,0,5,0,,,,0,,,,3,5,0,-2.79688,34.2969,-0.125,1.125,1,0,0,-3.96875,-2.04688,35.0469,33.5469,,4,9,0,-0.71875,29.1563,-0.0625,-1.0625,1,0,0,-1.53125,0.625,30.0781,28.2344,,5,15,0,0.484375,38.0469,-0.6875,-2.9375,1,0,0,-0.625,1.57813,38.9219,36.9219,,8,10,0,3.28125,29.8438,0.375,0.875,1,0,0,2.5,4.04688,30.5938,29.0938,
